title,rate,cuisine,location,address,street,price_from,price_till,url,description,opening_hours,wifi_available,smoking_area_available,outdoor_seat_available,full_time_available,vip_room_available,reservation_available,parking_area_available,review_11,review_12,review_13
Jiakopi Atas,3.8,['Kafe'],Wonocolo,,"Jl. Raya Jemursari No. 151, Wonocolo, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/jiakopi-atas-wonocolo,,Senin - Minggu (08:00 - 22:00),True,True,True,False,False,False,True,Nuansa merah2 gonjreng jd bikin penasaran. Lumayan ok buat foto2. Indoor nya dingin. Byk pilihan menu. Outdoor nya agak panas kl uda mulai kena matahari. Rasa oke standart. Kwetiao nya tipe manis. Teh tafik mayan ga kemanisan. Kopi butter nya jg hrs cobain. Harga nya agak pricey,None,None
Warung Bule,4.14,['Kafe'],Sambikerep,"Ruko Taman Gapura, Blok FG No. 7, Gwalk Citraland","Jl. Niaga Gapura, Sambikerep, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/warung-bule-sambikerep,,Senin - Minggu (12:00 - 20:00),True,True,True,False,False,True,True,"Semua menunya keliatan enak. Tadi pesan Salisbury steak, Fettucini Carbonara, Mac and Cheese dan Steak Sandwich. Huwenaaak semua .Harga make sense, average. Dan sangad valuable dibandingin tastenya. Thumps up!Buka siang sekitar jam 12:30. Bakery nya siap sekitar jam 2an.","Warbul wagyu +fries⁠⁠Burger dengan isian daging wagyu!! Gimana? Gak mungkin gak enak lah yaa.. hehee.. daging pattynya ini juicy banget dan rorrinya sendiri dia pake roti yang empuk dan diatasnya ada parmesannya jadi semakin enakk donk ya.. untuk 1 porsi ini harganya 40k, terus  kentang goreng nya nambah 10k jadi total nya 50ribu😊⁠.⁠www.gluttonwanderers.com⁠.⁠","Chicken ala king (50k++) &  Brown sugar latte (22k++)⁠Ayam fillet yg dimasak dengan teknik sous vide, walaupun pake dada tetep empukk lali disiram cream sauce.yumm🥰🥰⁠disajikannya kaya model burger gitu rotinya pake pastry. Lengkap pake mashed potato dan sayuran ( brocoli, wortel, tomat chery dan kacang polong) sambil ditemenin brownsugar latte kopinya nendang bikin makan siang ini jadi makin semangat..😎⁠⁠.⁠www.gluttonwanderers.com⁠"
Maxx Coffee,3.8,['Kafe'],Wiyung,"Pakuwon Mall, Lantai Lower Ground","Jl. Puncak Indah Lontar No. 2, Wiyung, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/maxx-coffee-wiyung,,Senin - Minggu (10:00 - 22:00),True,True,False,False,False,True,True,"Kesini lagi karena ada promo dar pembelian di salah satu outlet fashion di ptc.Yqng mocha katanya enak, pesen dong signature mocha latte dan rasanya beneran enaaakkk...Untuk freenya cafe latte, astaga rasanya encer banget, gak manis, kopinya kurang juga.Pelayanannya juga kurang ramah, ckcckckk...","Habis belanja-belanja dari Hypermart, enak kalinya duduk di kedai kopi pas di depannya. Apalagi kalau punya voucher Shopee~🧀 Garlic Parmesan Roll (27k)Pastry satu ini bentuknya bulat dan menarik mata banget karena terlihat menggiurkan. Akhirnya coba deh. Bagian luarnya crispy dan lembut berongga di dalam. Ada kejunya juga di bagian dalam. Enak banget, apalagi pakai saus sambal yang juga sudah dikasih.Oh ya, sebaiknya agak cepat kalau mau coba pastry di sini karena kalau malam biasanya sudah ludes.🍗 Chicken Curry Puff (27k)Kalau mau tambahan asupan protein hewani, menu bakery di sini ada juga yang isinya daging. Kalau puff satu ini isinya ayam bumbu kari. Rasa karinya kuat banget, kari tradisional. Isiannya gak terlalu banyak, pas sama ukuran pastrynya.🥐 Butter Croissant (17k)Menu bakery termurah. Croissant kosong, gak ada isinya, tapi gurih banget. Ukurannya lumayan besar. Mengenyangkan buat sarapan.Catatan tambahan: kalau lagi ada voucher Shopee, menu ini biasanya cepat banget ludes.🥤 Raspberry Hibiscus Tea [medium] (25k)Minuman yang paling sering kupesan di sini. Segar banget deh rasa raspberry-nya. Sedikit tips, pesannya less ice aja soalnya kadang suka dikasih es batu banyak banget. Gak sampai lima menit, habis duluan deh~Menu ini sepertinya jadi andalan banyak orang yang gak terlalu suka teh yang ""serius"". Sayangnya beda barista, beda rasa. Kadang ada yang bikin menu ini sampai warna minumannya merah merona. Kadang ada juga yang agak minimalis, warnanya pink pucat. Entah tehnya belum diseduh maksimal apa gimana, tapi kalau yang di foto itu lagi momen keberuntungan sih.Overall, oke banget buat nongkrong. Pastry enak, minuman juga banyak pilihan. Pakai aplikasi lebih banyak promo minuman.","lama banget ga kesini, mumpung ada promo monday mampir lah kesini. aku pesen yang aman aja caffe latte uk reg 44k kalo ga salah sekalian snack nya sausage ps. 36k, buat kopi nya wangi sih nutty gitu rasanya aku suka. pastry nya susah di potng ending nya makan pake tangan dah macem nyamilin gorengan sosis nya gede kaya sosis panggang nya indomaret 🙄. well overall lumayan buat brunch."
Wok 'N' Tok - Yello Hotel Jemursari Surabaya,4.24,['Kafe'],Tenggilis Mejoyo,"Yello Hotel Jemursari Surabaya, Lantai Ground","Jl. Raya Jemursari No. 176, Tenggilis Mejoyo, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/wok-n-tok-yello-hotel-jemursari-surabaya-tenggilis-mejoyo,,Senin - Minggu (06:00 - 24:00),True,True,True,False,True,True,True,"Mimin rekomendasikan lagi nih!!!
Buat kalian yang mau lunch atau dinner yukk langsung cek                           @yellojemursari🤩makanannya yang sangat enak puoll🤤😋dan tempatnya yang sangat nyaman🥰dengan nuansa hotel yang kekinian🤩
Buat kalian yang belum pernah kesini, buruan kesini guys!!!","Lagi pingin all you can eat yang udah mateng dan enak..Akhirnya memutuskan makan di hotel yello setelah bertahun2 gak ke sini...Ini harganya udha murah, trus ketambahan promo lagi..Semakin murah, hati semakin senang...Makanannya enak2 dan dimasakin kalah kita minta di masing2 menu2 yg ada..Jadi bener2 enak makan pas masih anget2 gitu...","Wah nyobain breakfast yello nih. Menu paginya lengkap sih. Mau makan apa aja ada. Dari salad, dessert, sereal, berkuah, susu, bubur, goreng. Roti bakar, omelete. Rekomen kalo kamu ambil kamar disini sekaligu menu breakfastnya. Apalagi lokasinya yang instagramable dan banyal permainannya. Jadi abis makan kenyang bisa sambil main nunggu makananya turun."
Halo Kopi,3.5,['Minuman'],Mulyorejo,DB Real Estate Indonesia,"Jl. Dharmahusada Indah Timur Blok V305 No. 15 , Mulyorejo, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/halo-kopi-mulyorejo-3,,Senin - Minggu (10:00 - 23:00),True,True,True,False,False,False,True,"Selain makan, kita demen banget kalo nongki-nongki gitu. Sekarang, kita nongki nya di Halo Kopi. Disini kita pesen cheesy matcha (yang ini rasa matcha nya kuat banget, bagi yang demen matcha boleh ni kalau mau nyoba👍), es kopi baileys (yang ini oke, rasanya pas, tapi ga terlalu special👍), untuk snack nya kita pesen yang cheese fries (kentang goreng yang dikasi sauce keju, oke sih tapi ga special juga, biasa aja). Overall, oke kok. Kalo kalian mo nongki-nongki disini juga masi oke kok😍👍","Halo kopi nih kalo dari luar keliatan banget, lampu neonnya maksudnya..Jadi mereka eye catching dengan tampilan lampu neonnya. Karena aku gak berapa bisa kopi akhirnya pesen es chocolate panacotta dan cemilannya french fries. Untuk chocolate panacottanya hmm biasa aja sih gak terlalu nyoklat jg rasanya, dan kerasa kopi sih efek dari ada coffee jelly nya. Terus french friesnya matengnya gak merata, ada yg garing, ada yg letoy, padahal kalo aku lebih prefer yg garing. Bumbu kejunya standart lah kayak bumbu keju pada umumnya. Untuk tempatnya nyaman sih, sepi, banyak colokan, yaa cocok lah buat yang mau nugas gitu.",None
Mazaya Coffee & Roastery,4.5,['Kafe'],Gayungan,,"Jl. Gayungsari Barat X No. 32, Gayungan, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/mazaya-coffee-dan-roastery-gayungan,,"Senin - Jumat (10:00 - 22:00), Sabtu - Minggu (07:00 - 22:00)",True,True,True,False,False,True,True,Cafe baru di gayungan...Tempatnya cozy. Ada indoor dan outdoor dengan desain yang bikin betah.Croisant coklatnya cukup enak...Kopinya juga nikmat.Pelayanan ramah.,"Cafe ini tergolong baru buka. Lokasi dekat sama masjid agung. Tempatnya lumayan nyaman ada outdoor dan indoornya. lumayan banyak colokan juga. Parkirannya juga cukup luas. menurutku konsepnya tuh mirip2 kayak *bucks gt. Di disni jual macam2 minuman sayangnya mereka g jual makanan. Dan sedikit pricey untuk kafe daerah sini. Min kopinya aja 30an belum pajak. Nilai plusnya pelayannya lumayan ramah nih. Jadi bener2 di jelasin kopi yg cocok buat kita. Disni ada wifi juga jadi buat yg mau nugas g perlu bingung. Aku kali ini pesen green panda latte : ini tuh rasanya perpaduan dari kopi, pandan dan matcha. Waktu di minum awal kerasa bau pandan trus matcha dan akhirnya kerasanya kopi. perpaduan yg baru buat aku tapi aku suka. Trus aku juga pesen hot chocolate tapi menurut aku rasanya agak aneh. After tastenya kyk ada wangi2nya gt. Trus aku juga pesen croissant yg planl. Cukup renyah dan gurih.",None
Djournal Coffee,3.64,['Kafe'],Wiyung,"Pakuwon Mall, Lantai Ground","Jl. Puncak Indah Lontar No. 2 (Dekat Pintu Masuk Lobby), Wiyung, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/djournal-coffee-wiyung-2,,Senin - Minggu (10:00 - 22:00),False,True,False,False,False,True,True,"Rasa dan kualitas pesanan rasanya dan kualitas sesuai harga, namun yang sangat disayangkan service dan hospitality sangat sangat minim mulai dari cashier yang tidak responsif menerima pesanan sampai gelagat yang tidak terasa welcoming dan hangat. Saya membayar lebih untun menikmati suasana cafe dengan pricelist yang lebih tinggi untuk merasakan pelayanan dan rasanya yang lebih baik tapi pada kenyataanya yang saya dapat hanya seperti experience di coffee shop yang baru merintis. n.b. saya berkunjung kemarin pada tanggal 20 Desember 2023 di sekitar pukul 19:00-20:00 (maaf saya kurang ingat waktu pastinya)",Ke sini untuk ngobrol bareng sama tmn2 Ketika cari tempat duduk di luar Dapat tempat duduk Yg kotor Lalu ada mbak mbaknya Ketika nanya pesan Dimana kalau kopiLangsung jawab di kasir ya mbakDan itu meja kita gag di bersihkanMenyayangkan dua kali ke sini selalu pelayanannya buruk Sekelas ismaya lhoooAku pesen kopi rempah Untuk rasanya enak dan kerasa rempah nya,"☕️ : Hot Cappuccino 8ozFoam sedikit encer untuk standard cappuccino, kalau lebih kental sedikit saja, perfect deh 🤤😄"
Teras Kopi,3.8,['Kafe'],Sambikerep,"Ruko Taman Gapura, Blok FG2 No. 1B - 2B , Gwalk Citraland, Teras Café","Jl. Niaga Gapura, Sambikerep, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/teras-kopi-sambikerep,,Senin - Minggu (14:00 - 22:00),False,True,False,False,False,False,True,"Cafe ini jadi 1 lokasi dengan resto/pujasera, tempatnya simple rapi dan ada tulisan TERAS gede jadi menarik perhatian dan tergoda untuk mampir Jenis minumannya cukup banyak, tp blm sempat cobain kopinya  next mampir pasti cobain kopi nya Aku cobain Signature Coklat, mirip minuman susu coklat biasa, harum coklatnya, bagiku cukup oke tp kurang special.Satu lg aku cobain Lychee Yakult Smoothies, ini beda dan enaakk, seger bgt, jd campuran antara sirup leci, potongan buah leci, dan Yakult",None,None
Point Cafe,3.8,['Kafe'],Gubeng,Indomaret,"Jl. Karang Menjangan No. 2, Gubeng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/point-cafe-gubeng,,,False,False,False,False,False,False,False,"Iya, aku terjebak. Lagi duduk2 di Indomaret Point soalnydi luar lagi panas banget eh didatengin sama mas2 Point Cafenya nawarin lagi ada promo 50% dan maksa banget 😅 Yaudah akhirnya aku pesan aja deh yg Cookies & Cream Frappenya. Sekalian buat ngademin wkwk",None,None
Kedai Ombe Kopi,3.8,['Kafe'],Genteng,,"Jl. Embong Malang No. 67C, Genteng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kedai-ombe-kopi-genteng,,"Senin - Sabtu (14:00 - 21:00), Minggu Tutup",True,True,False,False,False,False,True,"Kedai ini dekat dengan perkantoran di embong malang jadi harganya cukup dengan budget makan siang karyawan dibundling dengan paket makanan dan minuman, nasi gorengnya enak, sedap agak pedas dan manis, diberi sosis, kekian, dan kerupuk.Kopi tubruknya beneran kopi tubruk bisa, tidak istimewa, khas kopi bubuk biasa.Susasananya cukup ramai karena banyak pengunjung saat jam makan siang sehingga agak bising.",None,None
KopiWae,3.8,['Kafe'],Dukuh Pakis,,"Jl. Darmo Permai Timur V No. 9, Dukuh Pakis, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kopiwae-dukuh-pakis,,Senin - Minggu (10:00 - 22:30),False,False,False,False,False,False,True,Pas makan bakso liat ada yang baru nih...Ternyata kopi wae..Langsung deh mampir donk..Pesen yang regal brownis..Ya karna emang seenak itu...Perpaduan regal dan coklat browniesnya itu loh...Uenakkk..,None,None
Foresee By Angies,4.07,['Kafe'],Kayoon,,"Jl. Kayoon No. 62, Kayoon, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/foresee-by-angies-kayoon,,"Senin - Sabtu (10:00 - 17:00), Minggu Tutup",True,True,True,False,False,True,True,"Menurut #celsfoodiary, untuk sampai ke Foresee By Angies ini butuh usaha extra, terutama buat yang belum pernah kesini sebelumnya, kenapa gitu? Karena tempatnya nggak kelihatan :( Nggak ada plang dan petunjuk apa pun jadi benar-benar clueless. Pokoknya kalau mau kesini tinggal masuk ke dalam kawasan bangunan yang di gerbangnya ada portal dan ada tulisan 60-62, terus tinggal tanya satpam deh karena Foresee ini letaknya ada di lantai 2. Walau pun agak membingungkan, tapi gue pribadi sih suka sama tempatnya. Interiornya simple dan serba putih, tapi cantik dan suasananya juga nyaman. Cantik banget deh buat kalian yang mau foto-foto untuk feed IG, eits.. tapi kalau untuk foto produk atau endorsement disini nggak boleh loh yaa karena mereka punya studio foto sendiri, jadi mungkin kalian bisa sewa studionya aja kalau memang mau foto untuk komersil.Menu disini cukup beragam nih dan secara kasat mata sih menurut gue harganya agak di atas standar nih. Gue order Walnut Strawberry Cheesecake (45.000) dan Hot Chocolate (38.000), harga keduanya sudah inc. tax yaa. Tampilan hot chocolatenya gemeeeees banget! Jadi di bagian atasnya ada marshmallow yang disusun bentuknya menyerupai snowman kayak olaf gitu, gemeees banget! Rasa cokelatnya juga enak nih karena pekat tapi rasanya nggak terlalu pahit. Kalau strawberry cheesecakenya agak diluar harapan gue nih hehe karena awalnya gue kira bentuknya slice cake gitu tapi ternyata disajikannya di gelas dan ukurannya gak terlalu besar jadi menurut gue pribadi kok agak pricey ya :( Kalau soal rasa sih lumayan lah, cheesecakenya lembut dan karena gue makannya sambil ngobrol jadi cheesecakenya udah kecampur sama ice creamnya dan akhirnya makin lembek deh :"") ada crumblenya juga jadi ada tekstur crunchy dan ada rasa asam segar juga dari potongan strawberrynya.",cafe satu ini sebenernya di pinggir jalan besar tapi kalau kita gak liat dengan cermat pasti bakal nyasar karena di samping gak ada plang yang nunjukin cafe bangunan mereka tidak mencerminkan sebuah cafe karena kayak rumah biasa. suasanya cafenya super cozy mereka menyungsung konsep putih2 gitu oh ya kalau cafe ini kan letaknya d lantai 2 di tangga yang mau menuju cafe ini tuh super instagrambel. karena aku udah makan jadi aku ke sini cuman nyemil. aku pesen brownies crumble with ice cream. browniesnya kek di ancurin terus di kasih ice cream terus di kasih apa gitu aku lupam untuk rasanya enak gak bikin enek manisnya pun pas. cocok lah buat temen tea time di sore hari.,"Ke sini ngejar jam buka sih, pertama nya ragu mulai dr gerbang masuk.Bener nih tempatnya, lolTerus parkir mobil jg luas bgtKafe-nya ada di area atas yaa, jd kita naik lantai 2 Lalu memutuskan utk order 1 makanan berat dan 2 cemilanUtk carbonara-nya sih biasa ajaLumayan creamy, pas jg sih tingkat kematangannyaDibilang enak ya lumayan, nothing more.Utk Bitterballen-nya enaaaakAgak kecil sih ukurannya, tp enak kok!Rhumballs nya jgAda sensasi crunchy, ga terlalu enegSukak deh!"
Maxx Coffee,4.0,['Kafe'],Gubeng,"Siloam Hospitals, Lantai Lobby","Jl. Raya Gubeng No. 70, Gubeng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/maxx-coffee-gubeng,,Senin - Minggu (07:00 - 22:00),True,False,False,False,False,False,True,"Menu yang aku pesan1. Caffe latte2. Almond croisantTaste caffe latenya kurang begitu suka sih... ga cocok aja di lidahku nihUtk almond croisant nya lumayan, disajikan anget, di dlmnya ada krim vla gt yang ngasih sensasi manis tapi nggak eneg kok. Croisantmya juga gurih, kreshhhh","Untung banget ada maxx coffee di sini..Jadi kalau butuh cafein atau minuman yang enak, bs melipir ke sini..Kali ini aku nyobain cookies and cream nya..Ternyata enak banget...Cookiesnya kerasa banget, susunya juga kerasa tp eneg..Sukaa..","Ceritanya lagi nunggu di Siloam terus ngeliat ada @maxxcoffee nyobain deh menu promo dari ovo, pesen light breakfast, pilih yang smoked beef dan ternyata asli enak banget, kerasa banget daging asapnya, aroma serta rasa. Juara deh pokoknya menu yang satu ini. Hot Cappucino nya juga bikin melek, apalagi rasanay light dan nggak terlalu strong."
Kopi Anak Monopole,3.8,['Kafe'],Dukuh Pakis,,"Jl. Mayjen Sungkono No. 21, Dukuh Pakis, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kopi-anak-monopole-dukuh-pakis,,Senin - Minggu (08:00 - 22:00),True,True,True,False,False,False,True,Cappuccino setelah buka puasa. Biasa aja rasanya. Tempatnya aja sih yg lumayan,None,None
Bantimurung Sky Pool & Cafe - Best Western Papilio Hotel,3.8,['Barat'],Gayungan,"Best Western Papilio Hotel, Lantai 8","Jl. Jend. A. Yani No. 176 - 178, Gayungan, Surabaya",Rp. 100.000,Rp. 200.000,https://pergikuliner.com/restaurants/surabaya/bantimurung-sky-pool-dan-cafe-best-western-papilio-hotel-gayungan,,Senin - Minggu (07:00 - 22:00),True,True,True,False,False,True,True,"Akhirnya nyobain makanan di sini..Dr appetizer, sup, main course, sampe dessert semuanya enakk..Superrrrr...Viewnya keren di tepi kolam gitu..Trus pelayanannya juge super banget..",None,None
Lantai Satu Cafe & Space,3.8,['Kafe'],Dukuh Pakis,,"Jl. Dukuh Kupang XVII No. 46, Dukuh Pakis, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/lantai-satu-cafe-dan-space-dukuh-pakis,,"Senin - Sabtu (10:00 - 23:00), Minggu (14:00 - 23:00)",True,True,True,False,False,True,True,"Nah langsung aja ya..Jadi aku sengaja pesen es kopi susu aren biar bisa bedain sama merk lain, dan pesen yg unik nih es susu bubble gum..Rasa kopi susunya ya gitu aja sih ga ada yg terlalu spesial, enak seperti kopi susu aren pada umumnya, cm aku sukanya kopinya bukan tipe yang asem banget, jadi aman buat lambungku..Es susu bubble gumnya aroma bubble gum banget, tapi rasanya kurang bubble gum..Tapi lucu juga sih rasanya..",None,None
Kopi Ini Aja,3.8,['Minuman'],Genteng,Sini Aja Kafetaria,"Jl. Kapasari No. 66, Genteng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/kopi-ini-aja-genteng,,Senin - Minggu (11:00 - 21:00),True,True,True,False,True,False,True,"Coffee shop ini lokasinya ada di dalem kafetaria. Yang jual makanan dan snack ada di lantai 2, dan coffee shop ini ada di lantai 3. Yang lantai 1 cuman area parkir aja. Coffee shop-nya sendiri ada bagian indoor dan outdoor. Tempatnya luas dan ijo banget karena banyak tanemannya Nyobain es cokelat pake rum di sini. Rasanya biasa... Bisa dibilang lumayan oke, tapi sayang rumnya rada kurang terasa._____Kindly check  Instagram: @ideliasatryadi",None,None
Rindu Kopi,3.8,['Minuman'],Genteng,"WTC e-Mall Surabaya, Lantai 6, Food Galeria","Jl. Pemuda No. 27 - 31, Genteng, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/rindu-kopi-genteng,,Senin - Minggu (10:00 - 21:00),False,True,True,False,False,False,True,"Kopi susu berjamuran dimana-mana nih. Di Food Galeria WTC ini ada merchant Rindu Coffee. Kalau dari segi rasa biasa aja sih ya, kopinya juga dikit dan menuritku kurang berasa. Identik manis, ketutup sama manisnya.Saat ini ada promo buy one get one untuk Kopi Gula Aren dan Coffee Latte.",None,None
One Eighteenth,3.74,['Kafe'],Wonocolo,,"Jl. Siwalankerto No. 118, Wonocolo, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/one-eighteenth-wonocolo,,Senin - Minggu (12:00 - 21:00),True,True,False,False,False,True,True,"sudah lama tak kesini, trus tiba2 ada temen ngajakin ke sini, di sini aku pesen 118 sampler sebagai camilannya : isiannya ada kentang, siomay porsinya lumayan banyak ini ok sih g ada minyak dan gorengnya pas, untuk saosnya ada mayo, saos tomat dan saos sambel untuk minumannya aku pesen Ice Mochacinno tetep enak sih kopi di sini perpaduan antara coklat dan kopinya pas pahit dari keduanya balance dan g terlalu manis","Salted egg chicken with garlic butter ricePorsi besar banget, rasa biasa aja.Lychee yakultLychee nya bukan buah rupanya, jadi sirup yang dicampur yakult. Tapi.... gak berasa juga yakultnya, malah kayak soda ama syrup lychee,Green tea latteGelas besar, rasa lumayan lah..","Crispy chicken burger
Burgernya porsi besar! Ayamnya crispy dan burgernya warna hitam. Yap beda dengan menu yang dipasang di pergi kuliner (menu lama). Karena disitu burgernya warna coklat biasanya, pas dateng makanannya kok rotinya hitam. Ha ha ha. Ternyata sudah ada beberapa perombakan menu di cafe ini. Enak sih... tapi mungkin lagi apes, sayurnya gak terlalu segar dan rasanya agak pahit. (Mungkin akan sy coba lain kali dgn menunlain yang bersayur). Burger, sayur, dan kentang disajikan di semacam talenan saji, menurut sy sih dengan porsi sebesar itu, talenan sajinya kurang besar... alhasil makanan jatoh2 ke meja. (Akhirnya sy memutuskan untuk minta piring tambahan). Btw, kentang gorengnya biasa aja. Ukuran besar tapi lemes. Kurang kriuk2 dan  nggak gurih deh. 
 Iced green tea latte
Enak! 
 Harga di menu belum termasuk pajak ya! 
 Suasana cafe. Pas sy dateng di hari kerja dan jam makan siang sih sepi. Kayaknya ni cafe ramenya pas malam karena beberapa kali mau kesini pas malem parkirannya full. He he he... akhirnya cobanya paa makan siang. Worth it lah!"
Omma Kitchen,4.5,['Indonesia'],Wonocolo,,"Jl. Jemur Wonosari Blok JM No. 11, Wonocolo, Surabaya",Rp. 0,Rp. 50.000,https://pergikuliner.com/restaurants/surabaya/omma-kitchen-wonocolo,,Senin - Minggu (10:00 - 21:00),True,True,True,False,False,True,True,"Sepulang kantor mampir ngopi dulu. Kali ini melepas lelahku dengan kopi yang Sweet dan suka sama suasananya yang nenangin hati banget 😍 Yuk lah coba, Kopi ini cocok buat yang suka Kopi tapi nggak suka rasa Pahit dari Kopi","Sore sore mampir ke omma kitchen, dari luar interiornya lucu bgt, eeh di dalemnya juga lucu ternyata. Omma kitchen ini salah satu resto yg menjual indonesian food, tapi karena sebelum kesini udah makan berat, akhirnya memutuskan buat pesen camilan aja. Pesen chicken wings, jamur crispy dan dapet free es mentimun. Untuk chicken wingsnya keras banget tekstur ayamnya.. terus rasa bumbunya kurang berasa, pekat sih cuman gimana ya kayak hambar gitu. Jamur crispy nya hmm luarnya krispy tapi dalemnya benyek bgt, hampir kayak gak mateng dalemnya. Es mentimunnya enak seger bgt, oke sih untuk ukuran gratisan pas bayar sempet nanya ke mbak pegawainya menu recommended disini apa, katanya nasi goreng rawonnya. Mungkin emang yg oke disini masakan beratnya yaa..",None
VIP Coffee & Eatery,4.2,['Kafe'],Ngagel,,"Jl. Ngagel Jaya Utara No. 112, Ngagel, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/vip-coffee-dan-eatery-ngagel,,Senin - Minggu (11:00 - 24:00),True,True,True,False,False,True,True,"Ini mksdnyaaa ayam geprek yah guyss pake mozarella, ayamnyaa cukup besar, dan bisa diliat sendiri disitu dapet tahu+tempe+ kerupuk juga jadi ini super kenyang siih😜 sambelnya gaterlalu pedess masi oke buat yang ga suka pedess, tapi buat rasanya sbnrnya nothing special siih cuman ini porsinya udh cukup ngenyangin ajaah😝👍🏻","Kemaren ber-6 kesini dan baru tau ada eatery di ngagel karena tempatnya emang rada masuk2 gitu. Gue pesen ayam daun jeruk & lychee tea. Buat ayam daun jeruknya enak, pedes, gurih, dan rasa daun jeruknya fresh bgt. Cuma kurang appetizing soalnya telor ceplok & agak hambar telornya. Mungkin bisa ditambahin request tingkat kematangan. Lychee teanya batas kkm sih, gulanya kebanyakan, sirup lychee nya kurang banyak & buahnya kurang seger. Tempat ini highlightnya lebih di ambience, buat yang suka outdoor bakal ngerasa ini comfy bgt soalnya outdoor di lt 2 luas, ada live music, dan ada shisha juga. Tempatnya rame tapi ga overly crowded, jadi masih bisa ngobrol. Kalo indoornya sendiri cuma ada di lt 1, interiornya gue suka kayu2 gitu. Oiya, kemaren sempet nyoba zuppa soupnya temen gue & itu enak bgt super creamy & isinya lumayan banyak, buat porsi standar zuppa soup. Next time kalo kesini bakal pesen zuppa soupnya. Btw ini menunya belom update, tapi harganya ga beda jauh kok.",Pertama kali coba ke cafe ini. Dari luar memang terlihat cafe bagus yang identik dengan harga menu nya yang mahal. Ternyata harga menu nya terjangkau sekali. Saya coba memesan minuman Es Kopi Pandan. Untuk rasa kopi nya masih dominan jadi tidak kalah dengan rasa sirup pandan nya. Karena memang rasa pandan nya muncul di after taste nya saja.
Libby Brownies,4.14,['Kafe'],Sukomanunggal,,"Jl. Raya Sukomanunggal No. 96, Sukomanunggal, Surabaya",Rp. 50.000,Rp. 100.000,https://pergikuliner.com/restaurants/surabaya/libby-brownies-sukomanunggal,,Senin - Minggu (08:00 - 21:00),True,True,True,False,False,True,True,Fish&Chips (50k++) + Shaken Lemon Greentea (18k++)⁠⁠fish n chip makanan comfort food apalagi buat anak-anak pasti suka banget kalo dipesenin menu fish n chip. Ikan dorynya tebel dan tepung luarnya dibuat kaya tepung fried chicken nih.. Dikucurin air lemon plus dicocolin tar-tar saucenya yummm.... terus minumnya ice lemon greentea yang kecut-kecut seger.. ⁠.⁠www.gluttonwanderers.com⁠,Jadi ceritanya ke sini buat take away browniesnya..Dan ternyata aku melihat sosok mungil yg menggoda ini..Ternyata cold brewnya enak dan mnrtku ak ga terlalu mahal...Bisa jadi satu tempat lngganan kali lg pingin minum cold brew..,"pengalaman perjalanan kesini cukup mudah, dipandu oleh maps
agak membingungkan jika tidak terbiasa, dan parkir gratis atmosphere tempat ini juga bagus, dengan penataan dekorasi yang menarik, bisa juga untuk foto"" update sosial mediamu
rasa makanan juga enak menyesuaikan dengan cita rasa Indonesia, berkonsep bistro menu lumayan lengkap. Rasa minumannya juga enak, tidak terlalu kuat juga"
